MEMNAME;NAME;FORMAT;FORMATL;DATATYPE
ER_PHA_F;REM_TYP_AFF;;6.0;Double
ER_PRS_F;ACC_TIE_IND;;7.0;Double
ER_PRS_F;BEN_ACS_TOP;$;6.0;String
ER_PRS_F;BEN_AMA_COD;;10.0;Double
ER_PRS_F;BEN_C2S_TYP;$;8.0;String
ER_PRS_F;BEN_CDI_NIR;$;7.0;String
ER_PRS_F;BEN_CMU_CAT;$;6.0;String
ER_PRS_F;BEN_CMU_ORG;$;14.0;String
ER_PRS_F;BEN_CMU_TOP;$;6.0;String
ER_PRS_F;BEN_CTA_TYP;;9.0;Double
ER_PRS_F;BEN_DCD_AME;$;8.0;String
ER_PRS_F;BEN_DCD_DTE;DATETIME;25.0;Date
ER_PRS_F;BEN_DRT_SPF;$;8.0;String
ER_PRS_F;BEN_EHP_TOP;$;6.0;String
ER_PRS_F;BEN_IAT_CAT;$;7.0;String
ER_PRS_F;BEN_NAI_ANN;$;9.0;String
ER_PRS_F;BEN_NIR_PSA;$;22.0;String
ER_PRS_F;NUM_ENQ;$;8.0;String
ER_PRS_F;BEN_PAI_CMU;$;6.0;String
ER_PRS_F;BEN_QAF_COD;;8.0;Double
ER_PRS_F;BEN_RES_COM;$;8.0;String
ER_PRS_F;BEN_RES_DPT;$;8.0;String
ER_PRS_F;BEN_RNG_GEM;;7.0;Double
ER_PRS_F;BEN_SEX_COD;;7.0;Double
ER_PRS_F;BSE_FJH_TYP;;7.0;Double
ER_PRS_F;BSE_PRS_NAT;;10.0;Double
ER_PRS_F;BSE_REM_BSE;;18.0;Double
ER_PRS_F;BSE_REM_MNT;;18.0;Double
ER_PRS_F;BSE_REM_PRU;;24.0;Double
ER_PRS_F;BSE_REM_SGN;;7.0;Double
ER_PRS_F;CPL_AFF_COD;;8.0;Double
ER_PRS_F;CPL_ANO_COD;;7.0;Double
ER_PRS_F;CPL_FJH_TYP;;7.0;Double
ER_PRS_F;CPL_FTA_COD;;7.0;Double
ER_PRS_F;CPL_MAJ_TOP;;7.0;Double
ER_PRS_F;CPL_PRS_NAT;;10.0;Double
ER_PRS_F;CPL_REM_BSE;;18.0;Double
ER_PRS_F;CPL_REM_MNT;;18.0;Double
ER_PRS_F;CPL_REM_PRU;;24.0;Double
ER_PRS_F;CPL_REM_SGN;;7.0;Double
ER_PRS_F;CPL_REM_TAU;;14.0;Double
ER_PRS_F;DCT_ORD_NUM;;14.0;Double
ER_PRS_F;DPN_QLF;;8.0;Double
ER_PRS_F;DRG_AFF_NAT;$;7.0;String
ER_PRS_F;DRG_MOD;;8.0;Double
ER_PRS_F;DRG_NAT;;8.0;Double
ER_PRS_F;ETB_PRE_FIN;$;13.0;String
ER_PRS_F;EXE_CTX_BEN;$;9.0;String
ER_PRS_F;EXE_CTX_PFS;$;9.0;String
ER_PRS_F;EXE_LIE_COD;;7.0;Double
