MEMNAME;NAME;FORMAT;FORMATL;DATATYPE
MCO_C;NUM_ENQ;$;8;String
MCO_CSTC;RNG_BEN_CTL;$;3;String
MCO_CSTC;RNG_NAI_CTL;$;3;String
MCO_FCSTC;IAS_RET;$;1;String
MCO_CSTC;NUM_ENQ;$;8;String
MCO_CSTC;ETA_NUM_GEO;$;9;String
MCO_FASTC;RNG_BEN_CTL;$;3;String
MCO_FASTC;RNG_NAI_CTL;$;3;String
MCO_A;ACT_ORD_NUM;;9.0;Double
MCO_A;ACV_ACT;$;6.0;String
MCO_A;ANP_ACT;$;6.0;String
MCO_A;CDC_ACT;$;12.0;String
MCO_A;CMP_DAT;$;6.0;String
MCO_A;DOC_ACT;$;6.0;String
MCO_A;ENT_DAT_DEL;$;8.0;String
MCO_A;ETA_NUM;$;14.0;String
MCO_A;EXT_PMSI;$;8.0;String
MCO_A;MOD_ACT;$;9.0;String
MCO_A;NBR_EXE_ACT;;7.0;Double
MCO_A;PHA_ACT;$;6.0;String
MCO_A;REM_EXP_ACT;$;6.0;String
MCO_A;RSA_NUM;$;15.0;String
MCO_A;RSS_NUM;$;8.0;String
MCO_A;RUM_SEQ;$;7.0;String
MCO_B;ADMIN_RH;$;6.0;String
MCO_B;AGE_ANN;;13.0;Double
MCO_B;AGE_GES;;13.0;Double
MCO_B;AGE_JOU;;13.0;Double
MCO_B;ANN_IVG_PREC;$;9.0;String
MCO_B;ANT_SUP_NBR;;13.0;Double
MCO_B;AUT_PGV_NBR;;13.0;Double
MCO_B;BDI_COD;$;10.0;String
MCO_B;BDI_DEP;$;7.0;String
MCO_B;BEB_SEJ;$;6.0;String
MCO_B;BEH_NBJ;;13.0;Double
MCO_B;CAI_SUP_NBR;;13.0;Double
MCO_B;CAT_NB_INTER;$;6.0;String
MCO_B;COD_IGS;$;8.0;String
MCO_B;COD_POST;$;10.0;String
MCO_B;COD_SEX;$;6.0;String
MCO_B;CONTEXTE_PAT;$;6.0;String
MCO_B;DEL_REG_ENT;;8.0;Double
MCO_B;DGN_PAL;$;11.0;String
MCO_B;DGN_REL;$;11.0;String
MCO_B;DLY_ACT;$;9.0;String
MCO_B;DOS_TYP;$;6.0;String
MCO_B;ENT_MOD;$;6.0;String
MCO_B;ENT_PRV;$;6.0;String
MCO_B;ETA_NUM;$;14.0;String
MCO_B;ETE_GHS_NUM;;9.0;Double
MCO_B;EXB_NBJ;;13.0;Double
MCO_B;FAIS_NBR;;6.0;Double
MCO_B;GHM_24705Z_ACT;;9.0;Double
MCO_B;GHM_24706Z_ACT;;9.0;Double
MCO_B;GHM_24707Z_ACT;;9.0;Double
MCO_B;GHS_6523_ACT;;9.0;Double
MCO_B;GHS_9510_ACT;;9.0;Double
MCO_B;GHS_9511_ACT;;9.0;Double
MCO_B;GHS_9512_ACT;;9.0;Double
MCO_B;GHS_9515_ACT;;9.0;Double
MCO_B;GHS_9524_ACT;;9.0;Double
MCO_B;GHS_9610_ACT;;9.0;Double
MCO_B;GHS_9611_ACT;;9.0;Double
MCO_B;GHS_9612_ACT;;9.0;Double
MCO_B;GHS_9615_ACT;;8.0;Double
MCO_B;GHS_9619_ACT;;9.0;Double
MCO_B;GHS_9620_ACT;;9.0;Double
MCO_B;GHS_9621_ACT;;9.0;Double
MCO_B;GHS_9622_ACT;;9.0;Double
MCO_B;GHS_HS_INNOV;$;9.0;String
MCO_B;GHS_NUM;$;9.0;String
MCO_B;GRC_GHM;$;11.0;String
MCO_B;GRC_RET;$;8.0;String
MCO_B;GRC_VER;$;7.0;String
MCO_B;GRG_GHM;$;11.0;String
MCO_B;GRG_RET;$;8.0;String
MCO_B;GRG_VER;$;7.0;String
MCO_B;INNOV_NUM;$;20.0;String
MCO_B;MACH_TYP_RAD;$;6.0;String
MCO_B;NBR_ACT;;13.0;Double
MCO_B;NBR_DGN;;13.0;Double
MCO_B;NBR_IVG_ANT;$;7.0;String
MCO_B;NBR_NAIS_ANT;;7.0;Double
MCO_B;NBR_RUM;;13.0;Double
MCO_B;NBR_SEA;;13.0;Double
MCO_B;NBR_SEA_SROS;;9.0;Double
MCO_B;NBR_SUP_NN1;;13.0;Double
MCO_B;NBR_SUP_NN2;;13.0;Double
MCO_B;NBR_SUP_NN3;;13.0;Double
MCO_B;NBR_SUP_REA;;13.0;Double
MCO_B;NBR_SUP_REP;;13.0;Double
MCO_B;NBR_SUP_SOI;;13.0;Double
MCO_B;NBR_SUP_SRA;;9.0;Double
MCO_B;NBR_SUP_SRC;;13.0;Double
MCO_B;NBR_SUP_SSC;;9.0;Double
MCO_B;NBR_SUP_STF;;13.0;Double
MCO_B;PAS_LIT_DED;$;6.0;String
MCO_B;PLO_ACT;$;6.0;String
MCO_B;POI_NAI;;13.0;Double
MCO_B;POST_DEP;$;10.0;String
MCO_B;RESCRIT_TARIF;$;6.0;String
MCO_B;RSA_NUM;$;15.0;String
MCO_B;RSS_NUM;$;8.0;String
MCO_B;RTH_SUP_NBR;;6.0;Double
MCO_B;SEJ_COD_CONF;$;6.0;String
MCO_B;SEJ_NBJ;;13.0;Double
MCO_B;SEJ_TYP;$;6.0;String
MCO_B;SEQ_RUM;$;7.0;String
MCO_B;SOR_ANN;$;9.0;String
MCO_B;SOR_DES;$;6.0;String
MCO_B;SOR_MOD;$;6.0;String
MCO_B;SOR_MOI;$;7.0;String
MCO_B;SUP_ENT_DPA;;13.0;Double
MCO_B;SUP_ENT_DPC;;13.0;Double
MCO_B;SUP_ENT_HEM;;13.0;Double
MCO_B;SUP_HEM_HS;;13.0;Double
MCO_B;SUP_RAD_PED;;13.0;Double
MCO_B;TAR_SEQ_NUM;$;8.0;String
MCO_B;TOP_ALIMTA;$;6.0;String
MCO_B;TOP_AVASTIN;$;6.0;String
MCO_B;TOP_CONV_HC;$;6.0;String
MCO_B;TOP_DEF_CARD;$;6.0;String
MCO_B;TOP_GHS_MIN_SUS;$;6.0;String
MCO_B;TOP_GRADATION;$;6.0;String
MCO_B;TOP_MAIS_NAI;$;6.0;String
MCO_B;TOP_RAAC;$;6.0;String
MCO_B;TOP_SEJ_FORF_DIA;$;6.0;String
MCO_B;TOP_VLV_AOR;$;6.0;String
MCO_B;TYP_GEN_RSA;$;6.0;String
MCO_B;UHCD_TOP;$;6.0;String
MCO_C;COH_NAI_RET;$;6.0;String
MCO_C;COH_SEX_RET;$;6.0;String
MCO_C;DAT_RET;$;6.0;String
MCO_C;ENT_AM;$;11.0;String
MCO_C;ENT_ANN;$;9.0;String
MCO_C;ENT_DAT;$;13.0;String
MCO_C;ENT_MOI;$;7.0;String
MCO_C;ETA_NUM;$;14.0;String
MCO_C;ETA_NUM_RET;$;6.0;String
MCO_C;EXE_SOI_AMD;$;11.0;String
MCO_C;EXE_SOI_AMF;$;11.0;String
MCO_C;EXE_SOI_DTD;DATETIME;55.0;Date
MCO_C;EXE_SOI_DTF;DATETIME;55.0;Date
MCO_C;FHO_RET;$;6.0;String
MCO_C;FOR_NUM;$;8.0;String
MCO_C;HOS_NN_MAM;$;6.0;String
MCO_C;HOS_NNE_RET;$;6.0;String
MCO_C;HOS_ORG_RET;$;6.0;String
MCO_C;HOS_PLO;$;6.0;String
MCO_C;ID_MAM_ENF;$;37.0;String
MCO_C;IPP_BEN_ANO;$;49.0;String
MCO_C;IPP_BEN_ANO_RET;$;6.0;String
MCO_C;NAI_RET;$;6.0;String
MCO_C;NIR_ANO_17;$;22.0;String
MCO_C;NIR_ANO_MAM;$;37.0;String
MCO_C;NIR_RET;$;6.0;String
MCO_C;NUM_DAT_AT;$;14.0;String
MCO_C;NUM_DAT_AT_RET;$;6.0;String
MCO_C;ORG_CPL_NUM;$;15.0;String
MCO_C;ORG_CPL_NUM_RET;$;6.0;String
MCO_C;PMS_RET;$;6.0;String
MCO_C;RNG_BEN;$;8.0;String
MCO_C;RNG_BEN_RET;$;6.0;String
MCO_C;RNG_NAI;$;6.0;String
MCO_C;RNG_NAI_RET;$;6.0;String
MCO_C;RSA_NUM;$;15.0;String
MCO_C;SEJ_MER_RET;$;6.0;String
MCO_C;SEJ_NUM;$;10.0;String
MCO_C;SEJ_RET;$;6.0;String
MCO_C;SEX_RET;$;6.0;String
MCO_C;SOR_AM;$;11.0;String
MCO_C;SOR_ANN;$;9.0;String
MCO_C;SOR_DAT;$;13.0;String
MCO_C;SOR_MOI;$;7.0;String
MCO_C;VID_HOSP_FOR;$;8.0;String
MCO_CSTC;ENT_AM;$;11.0;String
MCO_CSTC;ENT_DAT;$;13.0;String
MCO_CSTC;ENT_DAT_RET;$;6.0;String
MCO_CSTC;ETA_NUM;$;14.0;String
MCO_CSTC;EXE_SOI_AMD;$;11.0;String
MCO_CSTC;EXE_SOI_AMF;$;11.0;String
MCO_CSTC;EXE_SOI_DTD;DATETIME;55.0;Date
MCO_CSTC;EXE_SOI_DTF;DATETIME;55.0;Date
MCO_CSTC;FAC_AMC_DT;$;13.0;String
MCO_CSTC;FAC_AMC_DT_RET;$;6.0;String
MCO_CSTC;FAC_AMO_DT;$;13.0;String
MCO_CSTC;FAC_AMO_DT_RET;$;6.0;String
MCO_CSTC;FAC_RAC_DT;$;13.0;String
MCO_CSTC;FAC_RAC_DT_RET;$;6.0;String
MCO_CSTC;IAS_RET;$;6.0;String
MCO_CSTC;IPP_BEN_ANO;$;49.0;String
MCO_CSTC;IPP_BEN_ANO_RET;$;6.0;String
MCO_CSTC;NAI_RET;$;6.0;String
MCO_CSTC;NBR_REJET_AMO;$;6.0;String
MCO_CSTC;NBR_REJET_AMO_RET;$;6.0;String
MCO_CSTC;NIR_ANO_17;$;22.0;String
MCO_CSTC;NIR_RET;$;6.0;String
MCO_CSTC;PAI_AMC_DT;$;13.0;String
MCO_CSTC;PAI_AMC_DT_RET;$;6.0;String
MCO_CSTC;PAI_AMO_DT;$;13.0;String
MCO_CSTC;PAI_AMO_DT_RET;$;6.0;String
MCO_CSTC;PAI_RAC_DT;$;13.0;String
MCO_CSTC;PAI_RAC_DT_RET;$;6.0;String
MCO_CSTC;PAYS_ASS_PAT;$;8.0;String
MCO_CSTC;PAYS_ASS_PAT_RET;$;6.0;String
MCO_CSTC;RAC_MNT_PAT;;13.0;Double
MCO_CSTC;RAC_MNT_PAT_RET;$;6.0;String
MCO_CSTC;RNG_BEN;$;8.0;String
MCO_CSTC;RNG_NAI;$;6.0;String
MCO_CSTC;SEJ_NUM;$;10.0;String
MCO_CSTC;SEQ_NUM;$;13.0;String
MCO_CSTC;SEX_RET;$;6.0;String
MCO_CSTC;SOR_AM;$;11.0;String
MCO_CSTC;SOR_DAT;$;13.0;String
MCO_CSTC;VALID_FAC_AMC;$;6.0;String
MCO_CSTC;VALID_FAC_AMC_RET;$;6.0;String
MCO_CSTC;VALID_FAC_AMO;$;6.0;String
MCO_CSTC;VALID_FAC_AMO_RET;$;6.0;String
MCO_CSTC;VALID_FAC_RAC;$;6.0;String
MCO_CSTC;VALID_FAC_RAC_RET;$;6.0;String
MCO_D;ASS_DGN;$;11.0;String
MCO_D;DGN_ASS_NUM;;9.0;Double
MCO_D;ETA_NUM;$;14.0;String
MCO_D;RSA_NUM;$;15.0;String
MCO_D;RSS_NUM;$;8.0;String
MCO_DIALP;ANN;$;9.0;String
MCO_DIALP;ETA_NUM;$;14.0;String
MCO_DIALP;ETA_NUM_ENT;$;14.0;String
MCO_DIALP;FAC_SEM_NBR;$;8.0;String
MCO_DIALP;MOI;$;7.0;String
MCO_DIALP;NBR_PRS;;15.0;Double
MCO_DIALP;PRS_COD;$;8.0;String
MCO_DIALP;PRS_TYP;$;7.0;String
MCO_DIALP;RSA_NUM;$;15.0;String
MCO_DMIP;ANN;$;9.0;String
MCO_DMIP;DAT_POS_ANN;$;9.0;String
MCO_DMIP;DELAI;;13.0;Double
MCO_DMIP;ETA_NUM;$;14.0;String
MCO_DMIP;ETA_NUM_ENT;$;14.0;String
MCO_DMIP;LPP_COD;$;14.0;String
MCO_DMIP;MOI;$;7.0;String
MCO_DMIP;MOI_POS;$;7.0;String
MCO_DMIP;NBR_POS;;13.0;Double
MCO_DMIP;NBR_POS_PRI;;13.0;Double
MCO_DMIP;PRS_TYP;$;7.0;String
MCO_DMIP;RSA_NUM;$;15.0;String
MCO_DMIP;TIP_PRS_IDE;;13.0;Double
MCO_E;ANN_TRT;$;12.0;String
MCO_E;COM_ETA;$;55.0;String
MCO_E;ETA_NUM;$;14.0;String
MCO_E;ETB_EXE_FIN;$;13.0;String
MCO_E;REG_ETA;$;45.0;String
MCO_E;SOC_RAI;$;85.0;String
MCO_E;STA_ETA;$;8.0;String
MCO_E;VAL_ETA;$;25.0;String
MCO_FA;AGE_ANN;;8.0;Double
MCO_FA;AGE_JOU;;10.0;Double
MCO_FA;BDI_COD;$;10.0;String
MCO_FA;BDI_DEP;$;7.0;String
MCO_FA;COD_CIV;$;6.0;String
MCO_FA;COD_PEC;$;6.0;String
MCO_FA;COD_POST;$;10.0;String
MCO_FA;COD_SEX;$;6.0;String
MCO_FA;CON_TYP;$;7.0;String
MCO_FA;ETA_NUM;$;14.0;String
MCO_FA;EXE_SOI_AMD;$;11.0;String
MCO_FA;EXE_SOI_AMF;$;11.0;String
MCO_FA;EXE_SOI_DTD;DATETIME;55.0;Date
MCO_FA;EXE_SOI_DTF;DATETIME;55.0;Date
MCO_FA;EXO_TM;$;6.0;String
MCO_FA;FAC_ETL;$;6.0;String
MCO_FA;GES_COD;$;7.0;String
MCO_FA;HON_AM_MNR;;13.0;Double
MCO_FA;HON_MNT;;13.0;Double
MCO_FA;HON_OC_MNR;;13.0;Double
MCO_FA;NAT_ASS;$;7.0;String
MCO_FA;NIR_ANO_MAM;$;37.0;String
MCO_FA;NOE_RGM;$;7.0;String
MCO_FA;NUM_DAT_AT;$;14.0;String
MCO_FA;NUM_FAC;$;8.0;String
MCO_FA;OPE_NAT;$;6.0;String
MCO_FA;ORG_CPL_NUM;$;15.0;String
MCO_FA;PAS_OC_MNT;;13.0;Double
MCO_FA;PAT_CMU;$;6.0;String
MCO_FA;PH_AMO_MNR;;13.0;Double
MCO_FA;PH_BRM;;13.0;Double
MCO_FA;PH_MNT;;13.0;Double
MCO_FA;PH_OC_MNR;;13.0;Double
MCO_FA;POST_DEP;$;10.0;String
MCO_FA;RNG_BEN;$;8.0;String
MCO_FA;RNG_NAI;$;6.0;String
MCO_FA;RSA_NUM;$;15.0;String
MCO_FA;RSF_TYP;$;6.0;String
MCO_FA;SOR_ANN;$;9.0;String
MCO_FA;SOR_MOI;$;7.0;String
MCO_FA;TYP_ART;$;6.0;String
MCO_FASTC;AGE_ANN;;8.0;Double
MCO_FASTC;AGE_JOU;;10.0;Double
MCO_FASTC;BDI_COD;$;10.0;String
MCO_FASTC;BDI_DEP;$;7.0;String
MCO_FASTC;COD_CIV;$;6.0;String
MCO_FASTC;COD_PEC;$;6.0;String
MCO_FASTC;COD_POST;$;10.0;String
MCO_FASTC;COD_SEX;$;6.0;String
MCO_FASTC;CTR_TYP;$;7.0;String
MCO_FASTC;DAT_RET;$;6.0;String
MCO_FASTC;ETA_NUM;$;14.0;String
MCO_FASTC;ETA_NUM_GEO;$;14.0;String
MCO_FASTC;EXE_SOI_AMD;$;11.0;String
MCO_FASTC;EXE_SOI_AMF;$;11.0;String
MCO_FASTC;EXE_SOI_DTD;DATETIME;55.0;Date
MCO_FASTC;EXE_SOI_DTF;DATETIME;55.0;Date
MCO_FASTC;EXO_TM;$;6.0;String
MCO_FASTC;FIDES_TOP;$;6.0;String
MCO_FASTC;GES_COD;$;7.0;String
MCO_FASTC;HON_AM_MNR;;13.0;Double
MCO_FASTC;HON_MNT;;13.0;Double
MCO_FASTC;HON_OC_MNR;;13.0;Double
MCO_FASTC;NAT_ASS;$;7.0;String
MCO_FASTC;NIAS_RET;$;6.0;String
MCO_FASTC;NIR_ANO_17;$;22.0;String
MCO_FASTC;NIR_RET;$;6.0;String
MCO_FASTC;NOE_RGM;$;7.0;String
MCO_FASTC;NON_SEJ_FAC_AM;$;6.0;String
MCO_FASTC;NUM_DAT_AT;$;14.0;String
MCO_FASTC;NUM_FAC;$;8.0;String
MCO_FASTC;OPE_NAT;$;6.0;String
MCO_FASTC;ORG_CPL_NUM;$;15.0;String
MCO_FASTC;PAS_OC_MNT;;13.0;Double
MCO_FASTC;PAT_CMU;$;6.0;String
MCO_FASTC;PH_AMO_MNR;;13.0;Double
MCO_FASTC;PH_BRM;;13.0;Double
MCO_FASTC;PH_MNT;;13.0;Double
MCO_FASTC;PH_OC_MNR;;13.0;Double
MCO_FASTC;POST_DEP;$;10.0;String
MCO_FASTC;PS_IND;$;6.0;String
MCO_FASTC;RNG_BEN;$;8.0;String
MCO_FASTC;RNG_NAI;$;6.0;String
MCO_FASTC;RSF_TYP;$;6.0;String
MCO_FASTC;SEJ_FAC_AM;$;6.0;String
MCO_FASTC;SEQ_NUM;$;13.0;String
MCO_FASTC;SEX_RET;$;6.0;String
MCO_FASTC;SOR_ANN;$;9.0;String
MCO_FASTC;SOR_MOI;$;7.0;String
MCO_FASTC;TYP_ART;$;6.0;String
MCO_FB;ACT_COD;$;10.0;String
MCO_FB;ACT_COE;;13.0;Double
MCO_FB;ACT_NBR;;13.0;Double
MCO_FB;AMC_MNR;;13.0;Double
MCO_FB;AMO_MNR;;13.0;Double
MCO_FB;DEL_DAT_ENT;;10.0;Double
MCO_FB;ETA_NUM;$;14.0;String
MCO_FB;ETE_GHS_NUM;;9.0;Double
MCO_FB;EXE_SOI_AMD;$;11.0;String
MCO_FB;EXE_SOI_AMF;$;11.0;String
MCO_FB;EXE_SOI_DTD;DATETIME;55.0;Date
MCO_FB;EXE_SOI_DTF;DATETIME;55.0;Date
MCO_FB;EXO_TM;$;6.0;String
MCO_FB;FAC_MNT;;13.0;Double
MCO_FB;FJ_COD_PEC;$;6.0;String
MCO_FB;GHS_NUM;$;9.0;String
MCO_FB;MCO_COE;;13.0;Double
MCO_FB;NOE_MNR;;13.0;Double
MCO_FB;NOE_OPE;$;8.0;String
MCO_FB;NUM_FAC;$;8.0;String
MCO_FB;PRI_UNI;;13.0;Double
MCO_FB;PSH_DMT;$;8.0;String
MCO_FB;PSH_MDT;$;7.0;String
MCO_FB;REM_BAS;;13.0;Double
MCO_FB;REM_TAU;;13.0;Double
MCO_FB;RSA_NUM;$;15.0;String
MCO_FB;RSF_TYP;$;6.0;String
MCO_FB;SOR_ANN;$;9.0;String
MCO_FB;SOR_MOI;$;7.0;String
MCO_FB;TYP_ART;$;6.0;String
MCO_FB;TYP_FPI;$;6.0;String
MCO_FBSTC;ACT_COD;$;10.0;String
MCO_FBSTC;ACT_COE;;13.0;Double
MCO_FBSTC;ACT_DNB;;13.0;Double
MCO_FBSTC;ACT_NBR;;13.0;Double
MCO_FBSTC;AMC_MNR;;13.0;Double
MCO_FBSTC;AMO_MNR;;13.0;Double
MCO_FBSTC;COEF_MCO;;14.0;Double
MCO_FBSTC;DEL_DAT_ENT;;10.0;Double
MCO_FBSTC;ETA_NUM;$;14.0;String
MCO_FBSTC;ETA_NUM_GEO;$;14.0;String
MCO_FBSTC;EXE_SOI_AMD;$;11.0;String
MCO_FBSTC;EXE_SOI_DTD;DATETIME;55.0;Date
MCO_FBSTC;EXE_SPE;$;7.0;String
MCO_FBSTC;EXO_TM;$;6.0;String
MCO_FBSTC;HON_MNT;;13.0;Double
MCO_FBSTC;NUM_FAC;$;8.0;String
MCO_FBSTC;PRI_UNI;;13.0;Double
MCO_FBSTC;PSH_DMT;$;8.0;String
MCO_FBSTC;PSH_MDT;$;7.0;String
MCO_FBSTC;REM_BAS;;13.0;Double
MCO_FBSTC;REM_TAU;;13.0;Double
MCO_FBSTC;RSF_TYP;$;6.0;String
MCO_FBSTC;SEQ_NUM;$;13.0;String
MCO_FBSTC;SOR_ANN;$;9.0;String
MCO_FBSTC;SOR_MOI;$;7.0;String
MCO_FBSTC;TYP_ART;$;6.0;String
MCO_FBSTC;TYP_FPI;$;6.0;String
MCO_FC;ACT_COD;$;10.0;String
MCO_FC;ACT_COE;;13.0;Double
MCO_FC;ACT_DNB;;13.0;Double
MCO_FC;ACT_NBR;;13.0;Double
MCO_FC;AMC_MNR;;13.0;Double
MCO_FC;AMO_MNR;;13.0;Double
MCO_FC;DEL_DAT_ENT;;10.0;Double
MCO_FC;ETA_NUM;$;14.0;String
MCO_FC;EXE_SOI_AMD;$;11.0;String
MCO_FC;EXE_SOI_DTD;DATETIME;13.0;Date
MCO_FC;EXE_SPE;$;7.0;String
MCO_FC;EXO_TM;$;6.0;String
MCO_FC;HON_MNT;;13.0;Double
MCO_FC;NOE_MNR;;13.0;Double
MCO_FC;NOE_OPE;$;8.0;String
MCO_FC;NUM_FAC;$;8.0;String
MCO_FC;PRI_UNI;;13.0;Double
MCO_FC;PSH_DMT;$;8.0;String
MCO_FC;PSH_MDT;$;7.0;String
MCO_FC;REM_BAS;;13.0;Double
MCO_FC;REM_TAU;;13.0;Double
MCO_FC;RSA_NUM;$;15.0;String
MCO_FC;RSF_TYP;$;6.0;String
MCO_FC;SOR_ANN;$;9.0;String
MCO_FC;SOR_MOI;$;7.0;String
MCO_FC;TYP_ART;$;6.0;String
MCO_FCSTC;ACT_COD;$;10.0;String
MCO_FCSTC;ACT_COE;;13.0;Double
MCO_FCSTC;ACT_DNB;;13.0;Double
MCO_FCSTC;ACT_NBR;;13.0;Double
MCO_FCSTC;AMC_MNR;;13.0;Double
MCO_FCSTC;AMO_MNR;;13.0;Double
MCO_FCSTC;COEF_MCO;;14.0;Double
MCO_FCSTC;CONSULT_MIG;$;7.0;String
MCO_FCSTC;DAT_RET;$;6.0;String
MCO_FCSTC;DEL_DAT_ENT;;10.0;Double
MCO_FCSTC;ETA_NUM;$;14.0;String
MCO_FCSTC;ETA_NUM_GEO;$;14.0;String
MCO_FCSTC;EXE_SOI_AMD;$;11.0;String
MCO_FCSTC;EXE_SOI_DTD;DATETIME;55.0;Date
MCO_FCSTC;EXE_SPE;$;7.0;String
MCO_FCSTC;EXO_TM;$;6.0;String
MCO_FCSTC;HON_MNT;;13.0;Double
MCO_FCSTC;NIAS_RET;$;6.0;String
MCO_FCSTC;NIR_ANO_17;$;22.0;String
MCO_FCSTC;NIR_RET;$;6.0;String
MCO_FCSTC;NOE_MNR;;13.0;Double
MCO_FCSTC;NOE_OPE;$;8.0;String
MCO_FCSTC;NUM_FAC;$;8.0;String
MCO_FCSTC;PRI_UNI;;13.0;Double
MCO_FCSTC;PSH_DMT;$;8.0;String
MCO_FCSTC;PSH_MDT;$;7.0;String
MCO_FCSTC;REM_BAS;;13.0;Double
MCO_FCSTC;REM_TAU;;13.0;Double
MCO_FCSTC;RSF_TYP;$;6.0;String
MCO_FCSTC;SEQ_NUM;$;13.0;String
MCO_FCSTC;SEX_RET;$;6.0;String
MCO_FCSTC;SOR_ANN;$;9.0;String
MCO_FCSTC;SOR_MOI;$;7.0;String
MCO_FCSTC;TYP_ART;$;6.0;String
MCO_FH;ACH_PRI;;13.0;Double
MCO_FH;COD_LES;$;12.0;String
MCO_FH;COD_TAU;$;6.0;String
MCO_FH;COD_UCD;$;12.0;String
MCO_FH;COD_UCP_CIP;$;12.0;String
MCO_FH;COE_TAU;;13.0;Double
MCO_FH;DEL_DAT_ENT;;10.0;Double
MCO_FH;ENT_ANN;$;9.0;String
MCO_FH;ENT_MOI;$;7.0;String
MCO_FH;ETA_NUM;$;14.0;String
MCO_FH;EXE_SOI_AMD;$;11.0;String
MCO_FH;EXE_SOI_DTD;DATETIME;13.0;Date
MCO_FH;FAC_TOT;;13.0;Double
MCO_FH;MNT_IND;;16.0;Double
MCO_FH;MNT_UNI_ECA;;13.0;Double
MCO_FH;NUM_FAC;$;8.0;String
MCO_FH;PRI_UNI_FAC;;16.0;Double
MCO_FH;QUA_COD;;13.0;Double
MCO_FH;RSA_NUM;$;15.0;String
MCO_FH;RSF_TYP;$;6.0;String
MCO_FH;TOT_MNT_ECA;;13.0;Double
MCO_FH;TYP_ART;$;6.0;String
MCO_FH;UCD_UCD_COD;$;18.0;String
MCO_FHSTC;ACH_PRU_TTC;;13.0;Double
MCO_FHSTC;COD_LES;$;12.0;String
MCO_FHSTC;DEL_DAT_ENT;;10.0;Double
MCO_FHSTC;ECRT_IND_MNT;;13.0;Double
MCO_FHSTC;ECRT_IND_MTU;;13.0;Double
MCO_FHSTC;ENT_ANN;$;9.0;String
MCO_FHSTC;ENT_MOI;$;7.0;String
MCO_FHSTC;ETA_NUM;$;14.0;String
MCO_FHSTC;ETA_NUM_GEO;$;14.0;String
MCO_FHSTC;EXE_SOI_AMD;$;11.0;String
MCO_FHSTC;EXE_SOI_DTD;DATETIME;55.0;Date
MCO_FHSTC;FAC_MNT;;13.0;Double
MCO_FHSTC;FRACT_COE;;13.0;Double
MCO_FHSTC;NUM_FAC;$;8.0;String
MCO_FHSTC;QUA;;13.0;Double
MCO_FHSTC;RSF_TYP;$;6.0;String
MCO_FHSTC;SEQ_NUM;$;13.0;String
MCO_FHSTC;TYP_ART;$;6.0;String
MCO_FHSTC;UCD_COD;$;12.0;String
MCO_FHSTC;UCD_UCD_COD;$;18.0;String
MCO_FI;DEL_DAT_ENT;;10.0;Double
MCO_FI;ETA_NUM;$;14.0;String
MCO_FI;ETB_NUM;$;19.0;String
MCO_FI;EXE_SOI_AMD;$;11.0;String
MCO_FI;EXE_SOI_AMF;$;11.0;String
MCO_FI;EXE_SOI_DTD;DATETIME;55.0;Date
MCO_FI;EXE_SOI_DTF;DATETIME;55.0;Date
MCO_FI;NUM_FAC;$;8.0;String
MCO_FI;RSA_NUM;$;15.0;String
MCO_FI;RSF_TYP;$;6.0;String
MCO_FI;SEJ_FIN;$;6.0;String
MCO_FI;SOR_ANN;$;9.0;String
MCO_FI;SOR_MOI;$;7.0;String
MCO_FI;TYP_ART;$;6.0;String
MCO_FL;ACT_NBR;;7.0;Double
MCO_FL;ANN_MOI;$;11.0;String
MCO_FL;DEL_DAT_ENT;;10.0;Double
MCO_FL;ETA_NUM;$;14.0;String
MCO_FL;EXE_SOI_AMD;$;11.0;String
MCO_FL;EXE_SOI_DTD;DATETIME;55.0;Date
MCO_FL;NABM_COD;$;13.0;String
MCO_FL;NUM_FAC;$;8.0;String
MCO_FL;PSH_DMT;$;8.0;String
MCO_FL;PSH_MDT;$;7.0;String
MCO_FL;RSA_NUM;$;15.0;String
MCO_FL;RSF_TYP;$;6.0;String
MCO_FL;TYP_ART;$;6.0;String
MCO_FLSTC;ACT_NBR;;7.0;Double
MCO_FLSTC;ANN_MOI;$;11.0;String
MCO_FLSTC;DEL_DAT_ENT;;10.0;Double
MCO_FLSTC;ETA_NUM;$;14.0;String
MCO_FLSTC;ETA_NUM_GEO;$;14.0;String
MCO_FLSTC;EXE_SOI_AMD;$;11.0;String
MCO_FLSTC;EXE_SOI_DTD;DATETIME;55.0;Date
MCO_FLSTC;NABM_COD;$;13.0;String
MCO_FLSTC;NUM_FAC;$;8.0;String
MCO_FLSTC;PSH_DMT;$;8.0;String
MCO_FLSTC;PSH_MDT;$;7.0;String
MCO_FLSTC;RSF_TYP;$;6.0;String
MCO_FLSTC;SEQ_NUM;$;13.0;String
MCO_FLSTC;TYP_ART;$;6.0;String
MCO_FM;ACV_ACT;$;6.0;String
MCO_FM;ANP_ACT;$;6.0;String
MCO_FM;CCAM_COD;$;18.0;String
MCO_FM;DEL_DAT_ENT;;10.0;Double
MCO_FM;DENT_NUM_1;$;7.0;String
MCO_FM;DENT_NUM_10;$;7.0;String
MCO_FM;DENT_NUM_11;$;7.0;String
MCO_FM;DENT_NUM_12;$;7.0;String
MCO_FM;DENT_NUM_13;$;7.0;String
MCO_FM;DENT_NUM_14;$;7.0;String
